match_id,season,match_date_utc,home_team,away_team,home_last5_wins,home_last5_draws,home_last5_losses,away_last5_wins,away_last5_draws,away_last5_losses,home_avg_goals,home_avg_goals_conceded,away_avg_goals,away_avg_goals_conceded,home_avg_goals_last5,home_avg_conceded_last5,away_avg_goals_last5,away_avg_conceded_last5,home_form_points,away_form_points,home_elo,away_elo,elo_diff,home_rank,away_rank,home_win_streak,home_draw_streak,home_loss_streak,home_unbeaten_streak,away_win_streak,away_draw_streak,away_loss_streak,away_unbeaten_streak,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,home_home_win_rate,home_home_avg_goals,away_away_win_rate,away_away_avg_goals,home_rest_days,away_rest_days,home_matches_played,away_matches_played,home_goal_diff,away_goal_diff,result
K43PCsVe,2019,2019-02-03 19:30:00+00:00,Atl. Venezuela,Portuguesa,3,0,2,2,0,3,1.0627,1.3948,1.0101,1.4262,1.8,1.2,0.8,1.4,9,6,1532.93,1463.81,69.12,11,22,0,0,2,0,1,0,0,1,4,4,3,11,0.3603,1.1838,0.1284,0.8514,97,7,271,298,-90,-124,D
MTqKYOiF,2019,2019-02-03 19:30:00+00:00,Trujillanos,Aragua,3,0,2,1,0,4,1.181,1.1989,1.1169,1.244,1.6,1.0,0.8,1.8,9,3,1598.91,1480.6,118.31,9,18,0,0,2,0,1,0,0,1,14,8,9,31,0.4588,1.4122,0.2137,0.9637,6,7,558,496,-10,-63,H
E3pGZ4x9,2019,2019-02-03 20:00:00+00:00,Estudiantes M.,Lara,1,2,2,1,2,2,1.1364,1.4418,1.338,1.0962,1.2,1.4,0.4,1.2,5,5,1606.74,1635.76,-29.02,8,6,0,1,0,1,0,0,2,0,7,8,8,23,0.3869,1.3029,0.3019,1.0849,6,6,550,426,-168,103,D
ERObRtpk,2019,2019-02-03 20:00:00+00:00,Zulia,Dep. Táchira,1,2,2,3,1,1,1.2987,1.3413,1.4605,1.0395,1.4,1.8,1.4,1.0,5,10,1527.59,1643.18,-115.59,11,5,0,0,1,0,1,0,0,1,7,12,6,25,0.4787,1.516,0.3092,1.0855,6,7,375,608,-16,256,H
zDoCzoN2,2019,2019-02-03 20:00:00+00:00,Mineros,La Guaira,2,2,1,1,1,3,1.3783,1.1859,1.228,1.0934,2.2,0.8,1.0,1.2,8,4,1692.2,1607.73,84.47,1,7,2,0,0,4,0,0,2,0,7,6,12,25,0.5461,1.7566,0.3094,1.0994,8,8,608,364,117,49,H
rqYSW2MR,2019,2019-02-03 21:00:00+00:00,Monagas,Llaneros,2,1,2,0,3,2,1.1996,1.319,1.0772,1.4631,1.6,1.6,0.4,1.4,7,3,1643.74,1449.61,194.13,4,24,1,0,0,1,0,1,0,1,7,3,2,12,0.4392,1.4275,0.1141,0.8255,8,6,511,298,-61,-115,H
K4PfSMUr,2019,2019-02-03 22:00:00+00:00,Puerto Cabello,Metropolitanos,0,3,2,1,0,4,0.8571,1.1143,0.9032,1.4919,1.2,1.6,0.8,1.2,3,3,1486.66,1416.84,69.82,17,30,0,0,1,0,0,0,2,0,0,0,2,2,0.2941,1.0,0.1613,0.9194,8,7,35,124,-9,-73,D
hIN2Q0ae,2019,2019-02-09 19:00:00+00:00,AC Lala FC,Atl. Venezuela,0,1,1,2,1,2,0.0,2.5,1.0625,1.3934,0.0,2.5,1.6,1.2,1,7,1492.67,1525.7,-33.03,16,12,0,1,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.2148,0.9407,6,5,2,272,-5,-90,A
zwc6pMjR,2019,2019-02-09 20:00:00+00:00,Metropolitanos,Carabobo,1,1,3,3,0,2,0.904,1.488,1.189,1.1749,1.0,1.2,1.0,0.4,4,9,1424.09,1577.8,-153.71,29,10,0,1,0,1,1,0,0,1,0,4,3,7,0.2742,0.8871,0.2113,1.0775,5,6,125,566,-73,8,H
SUlYutar,2019,2019-02-09 21:00:00+00:00,Lara,Monagas,1,2,2,3,1,1,1.3372,1.096,1.2031,1.3164,0.6,1.4,2.2,1.2,5,10,1638.98,1648.71,-9.73,5,4,0,1,0,1,2,0,0,2,10,6,6,22,0.528,1.5888,0.1953,0.9727,6,6,427,512,103,-58,H
lpHBOvU7,2019,2019-02-09 21:00:00+00:00,Aragua,Zulia,1,0,4,2,1,2,1.1167,1.2455,1.2979,1.3378,0.8,1.8,1.4,1.6,3,7,1473.51,1544.31,-70.8,18,12,0,0,1,0,1,0,0,1,7,13,3,23,0.4153,1.2702,0.2193,1.0802,6,6,497,376,-64,-15,D
AgI7PKE1,2019,2019-02-09 21:45:00+00:00,Portuguesa,Estudiantes Caracas,2,1,2,3,0,2,1.01,1.4247,0.8817,1.6129,0.8,1.0,1.4,1.6,7,9,1471.04,1473.2,-2.16,20,18,0,1,0,2,0,0,1,0,1,3,1,5,0.36,1.1667,0.1702,0.7021,6,6,299,93,-124,-68,A
lpwsvKTf,2019,2019-02-09 22:00:00+00:00,Zamora,Estudiantes M.,2,1,2,0,3,2,1.5618,1.0901,1.1361,1.441,2.0,1.6,0.8,1.4,7,3,1678.68,1603.52,75.16,2,8,0,0,1,0,0,2,0,2,17,3,7,27,0.6176,1.9202,0.1739,0.971,7,6,477,551,225,-168,H
2m5gmO68,2019,2019-02-10 19:00:00+00:00,Llaneros,Mineros,0,3,2,3,2,0,1.0736,1.4682,1.3793,1.1856,0.4,1.6,2.4,0.6,3,11,1444.64,1700.42,-255.78,25,1,0,0,1,0,3,0,0,5,6,6,5,17,0.4094,1.3289,0.2467,1.0,6,6,299,609,-118,118,D
EN8cnrME,2019,2019-02-10 20:00:00+00:00,La Guaira,Dep. Anzoátegui,1,1,3,1,3,1,1.2274,1.0959,1.3759,1.0819,1.2,1.4,0.8,0.8,4,6,1599.51,1496.36,103.15,8,13,0,0,3,0,0,1,0,1,9,8,4,21,0.4754,1.3552,0.2981,1.0433,7,8,365,415,48,122,H
dnb2o2yL,2019,2019-02-10 20:00:00+00:00,Dep. Táchira,Caracas,3,0,2,3,1,1,1.4581,1.0394,1.5737,0.8865,1.4,1.2,1.4,0.8,9,10,1626.46,1670.42,-43.96,6,3,0,0,1,0,2,0,0,2,9,15,23,47,0.5954,1.8355,0.4286,1.3442,7,8,609,617,255,424,H
6Lmxu0El,2019,2019-02-10 22:00:00+00:00,Puerto Cabello,Trujillanos,0,3,2,3,0,2,0.8611,1.1111,1.1825,1.1986,1.0,1.4,1.2,1.0,3,9,1479.41,1606.0,-126.59,17,8,0,1,0,1,1,0,0,1,0,0,2,2,0.2778,1.0,0.2079,0.9498,7,7,36,559,-9,-9,D
2msowvq1,2019,2019-02-16 19:30:00+00:00,Dep. Anzoátegui,Llaneros,1,2,2,0,3,2,1.3726,1.0817,1.08,1.4733,0.6,0.8,0.8,2.0,5,3,1488.78,1451.37,37.41,16,23,0,0,1,0,0,1,0,1,12,3,2,17,0.57,1.7101,0.1133,0.82,5,6,416,300,121,-118,A
Wxj3gaTs,2019,2019-02-16 20:00:00+00:00,Carabobo,Portuguesa,2,0,3,2,1,2,1.1887,1.1764,1.01,1.4267,0.6,0.8,1.0,1.2,6,7,1559.34,1450.65,108.7,10,24,0,0,1,0,0,0,1,0,6,4,7,17,0.4291,1.3014,0.1275,0.8523,7,6,567,300,7,-125,H
E1u8hJrl,2019,2019-02-16 21:00:00+00:00,Caracas,Aragua,2,1,2,1,1,3,1.5728,0.8883,1.1145,1.243,1.2,1.0,0.6,1.2,7,4,1656.97,1472.16,184.81,3,19,0,0,1,0,0,1,0,1,20,5,6,31,0.6181,1.8026,0.2129,0.9639,6,7,618,498,423,-64,D
z1ugyIDD,2019,2019-02-17 19:00:00+00:00,Estudiantes Caracas,AC Lala FC,3,0,2,0,1,2,0.8936,1.6064,0.6667,2.6667,1.6,1.8,0.6667,2.6667,9,1,1493.59,1473.63,19.96,14,18,1,0,0,1,0,0,1,0,0,0,0,0,0.2826,1.0652,0.0,0.0,7,8,94,3,-67,-6,D
dAtkxbb7,2019,2019-02-17 19:30:00+00:00,Atl. Venezuela,La Guaira,2,1,2,1,1,3,1.0696,1.3956,1.2268,1.0929,1.6,1.4,0.8,1.2,7,4,1544.75,1607.09,-62.35,12,7,1,0,0,2,1,0,0,1,1,10,4,15,0.3577,1.1825,0.3077,1.0989,8,6,273,366,-89,49,A
M30Ta1jE,2019,2019-02-17 20:00:00+00:00,Mineros,Lara,3,2,0,1,2,2,1.382,1.1885,1.3388,1.0935,3.0,1.2,0.8,1.4,11,5,1693.7,1650.92,42.78,1,3,0,1,0,6,1,0,0,2,8,9,8,25,0.5475,1.7574,0.3005,1.0845,7,7,610,428,118,105,H
fHbybuLQ,2019,2019-02-17 20:00:00+00:00,Trujillanos,Metropolitanos,2,1,2,2,1,2,1.1821,1.1982,0.9127,1.4841,1.2,1.2,1.4,1.2,7,7,1604.78,1442.54,162.23,8,26,0,1,0,2,1,0,0,2,2,2,3,7,0.4607,1.4143,0.1587,0.9206,6,8,560,126,-9,-72,A
MRrGjcD0,2019,2019-02-17 20:30:00+00:00,Zulia,Puerto Cabello,2,2,1,0,4,1,1.2944,1.3342,0.8649,1.1081,1.0,1.0,0.8,1.0,8,4,1545.65,1480.63,65.02,11,17,0,1,0,2,0,2,0,2,0,0,2,2,0.4815,1.5132,0.1111,0.7222,7,6,377,37,-15,-9,H
0faXbL5K,2019,2019-02-17 21:00:00+00:00,Estudiantes M.,Dep. Táchira,0,3,2,3,0,2,1.1341,1.4402,1.459,1.0393,0.4,1.0,1.2,1.2,3,9,1594.96,1639.9,-44.94,8,5,0,0,1,0,1,0,0,1,8,20,13,41,0.3855,1.3018,0.3082,1.082,7,7,552,610,-169,256,H
hhvCiwbf,2019,2019-02-18 21:00:00+00:00,Monagas,Zamora,2,1,2,3,1,1,1.2008,1.3177,1.5607,1.0879,1.8,1.6,2.0,1.0,7,10,1636.78,1687.23,-50.46,5,2,0,0,1,0,1,0,0,1,6,17,3,26,0.4414,1.4336,0.3431,1.205,9,8,513,478,-60,226,H
fLAl2W5p,2019,2019-02-20 20:00:00+00:00,Carabobo,Atl. Venezuela,2,0,3,1,1,3,1.1901,1.1761,1.0657,1.3978,0.8,1.0,1.0,1.8,6,4,1566.74,1527.02,39.72,10,12,1,0,0,1,0,0,1,0,6,4,3,13,0.4311,1.3039,0.2206,0.9559,4,3,568,274,8,-91,H
S45s7Ics,2019,2019-02-22 19:00:00+00:00,Dep. Táchira,Monagas,2,0,3,3,0,2,1.4583,1.0409,1.2023,1.3152,1.2,1.6,1.8,1.2,6,9,1626.41,1650.51,-24.1,6,3,0,0,1,0,1,0,0,1,18,10,12,40,0.5967,1.8361,0.1946,0.9689,4,3,611,514,255,-58,D
0IsKkHS6,2019,2019-02-23 19:00:00+00:00,AC Lala FC,Carabobo,0,2,2,3,0,2,0.5,2.0,1.1898,1.174,0.5,2.0,1.0,0.8,2,9,1478.94,1576.63,-97.69,17,10,0,1,0,1,2,0,0,2,0,0,0,0,0.0,1.0,0.2105,1.0772,6,2,4,569,-6,9,A
rsXOlyrD,2019,2019-02-23 20:00:00+00:00,Metropolitanos,Portuguesa,2,1,2,1,1,3,0.9213,1.4724,1.01,1.4286,1.4,1.2,1.0,1.6,7,4,1468.75,1443.25,25.5,20,26,2,0,0,3,0,0,2,0,2,1,4,7,0.2857,0.9048,0.1267,0.8533,6,7,127,301,-70,-126,A
fHzTmecJ,2019,2019-02-23 21:00:00+00:00,Aragua,Estudiantes M.,1,2,2,1,2,2,1.1142,1.2425,1.1356,1.4394,0.8,1.0,0.8,1.2,5,5,1482.96,1608.45,-125.48,16,8,0,2,0,2,1,0,0,1,9,7,11,27,0.4137,1.2651,0.1733,0.9675,7,6,499,553,-64,-168,D
8KOACvzK,2019,2019-02-24 19:00:00+00:00,Llaneros,Atl. Venezuela,1,2,2,1,1,3,1.0864,1.4751,1.0618,1.3964,1.2,2.2,0.8,1.4,5,4,1473.39,1517.13,-43.74,17,12,1,0,0,2,0,0,2,0,2,6,1,9,0.4067,1.34,0.219,0.9489,7,3,301,275,-117,-92,D
6e4o6xDm,2019,2019-02-24 20:00:00+00:00,Trujillanos,Zulia,1,1,3,2,2,1,1.18,1.1996,1.2963,1.3333,0.8,1.4,1.0,1.2,4,8,1578.57,1554.57,24.0,10,11,0,0,1,0,1,0,0,3,10,2,7,19,0.4591,1.4093,0.2181,1.0745,7,6,561,378,-11,-14,A
nBNEBbkQ,2019,2019-02-24 20:00:00+00:00,La Guaira,Estudiantes Caracas,2,0,3,3,1,1,1.2289,1.0899,0.8842,1.5895,1.2,1.2,1.4,1.0,6,10,1624.82,1488.27,136.55,6,15,2,0,0,2,0,1,0,2,4,0,1,5,0.4783,1.3533,0.1875,0.7292,7,7,367,95,51,-67,H
0I3k5dSg,2019,2019-02-24 21:00:00+00:00,Lara,Dep. Anzoátegui,1,1,3,0,2,3,1.3357,1.0932,1.3741,1.0863,0.6,1.4,0.6,1.2,4,2,1641.15,1466.76,174.39,5,20,0,0,1,0,0,0,2,0,7,11,5,23,0.5302,1.5907,0.2967,1.0383,7,8,429,417,104,120,H
EL7g4Gs0,2019,2019-02-24 22:00:00+00:00,Puerto Cabello,Caracas,0,3,2,2,1,2,0.8684,1.1316,1.5719,0.8885,1.0,1.4,1.2,1.0,3,7,1471.71,1646.18,-174.47,17,5,0,0,1,0,0,1,0,1,1,1,0,2,0.2632,1.0,0.4272,1.343,7,8,38,619,-10,423,H
dpcb3zc6,2019,2019-02-24 22:00:00+00:00,Zamora,Mineros,3,0,2,4,1,0,1.5574,1.0898,1.3813,1.1866,1.8,1.2,3.0,1.0,9,13,1673.5,1703.47,-29.97,2,1,0,0,1,0,1,0,0,7,14,11,10,35,0.6192,1.9163,0.2459,1.0066,6,7,479,611,224,119,H
zyd22fCC,2019,2019-03-02 19:30:00+00:00,Dep. Anzoátegui,Zamora,0,1,4,3,0,2,1.3708,1.0909,1.5604,1.0875,0.6,1.8,1.6,1.2,1,9,1461.29,1686.32,-225.03,23,2,0,0,3,0,1,0,0,1,10,7,10,27,0.5673,1.7115,0.3417,1.2,5,5,418,480,117,227,D
MmAu6nt4,2019,2019-03-02 20:00:00+00:00,Carabobo,La Guaira,4,0,1,3,0,2,1.1912,1.1737,1.2337,1.087,1.4,0.8,1.8,1.0,12,9,1592.74,1631.35,-38.61,9,5,3,0,0,3,3,0,0,3,6,8,7,21,0.4331,1.3028,0.3115,1.1038,7,6,570,368,10,54,H
vP4p56eA,2019,2019-03-02 21:00:00+00:00,Caracas,Trujillanos,2,1,2,1,1,3,1.5694,0.8887,1.1797,1.2011,1.2,0.8,1.0,1.6,7,4,1626.8,1557.09,69.71,5,11,0,0,1,0,0,0,2,0,22,9,10,41,0.6161,1.8,0.2071,0.95,5,6,620,562,422,-12,H
r1e61ERI,2019,2019-03-02 21:45:00+00:00,Portuguesa,AC Lala FC,2,1,2,0,2,3,1.0166,1.4238,0.6,2.0,1.6,1.2,0.6,2.0,7,2,1464.79,1462.84,1.95,22,23,1,0,0,1,0,0,1,0,0,0,0,0,0.3576,1.1656,0.0,0.0,7,7,302,5,-123,-7,D
zX7T8ldo,2019,2019-03-03 19:00:00+00:00,Estudiantes Caracas,Llaneros,2,1,2,1,3,1,0.875,1.6042,1.0894,1.4768,0.8,1.2,1.6,2.0,7,6,1481.75,1470.82,10.93,17,18,0,0,1,0,0,1,0,3,0,1,2,3,0.2766,1.0426,0.1192,0.8344,6,7,96,302,-70,-117,H
KQIZqndo,2019,2019-03-03 19:30:00+00:00,Atl. Venezuela,Lara,1,2,2,2,1,2,1.0652,1.3986,1.3395,1.0907,1.2,1.6,1.2,0.6,5,7,1519.7,1646.61,-126.92,12,4,0,1,0,1,1,0,0,1,5,11,3,19,0.3551,1.1739,0.2991,1.0794,7,6,276,430,-92,107,D
lzCX78Bi,2019,2019-03-03 20:00:00+00:00,Mineros,Dep. Táchira,3,1,1,2,1,2,1.3791,1.1895,1.4559,1.0392,2.2,1.4,1.0,1.0,10,7,1690.65,1622.97,67.67,1,6,0,0,1,0,0,1,0,1,19,15,11,45,0.549,1.7549,0.3072,1.0817,6,9,612,612,116,255,H
Cx3h3pQM,2019,2019-03-03 20:30:00+00:00,Zulia,Metropolitanos,3,1,1,2,1,2,1.2982,1.3325,0.9141,1.4844,1.2,1.2,1.2,1.4,10,7,1576.05,1447.21,128.84,10,26,2,0,0,4,0,0,1,0,2,3,2,7,0.4842,1.5158,0.1719,0.9375,7,8,379,128,-13,-73,A
IF3l4QAG,2019,2019-03-03 21:00:00+00:00,Monagas,Aragua,3,1,1,1,3,1,1.2,1.3126,1.112,1.24,1.6,0.8,0.8,0.8,10,6,1653.95,1484.13,169.82,3,17,0,1,0,2,0,3,0,3,11,4,11,26,0.4436,1.4358,0.212,0.964,9,8,515,500,-58,-64,A
rcBy7SQc,2019,2019-03-03 21:00:00+00:00,Estudiantes M.,Puerto Cabello,1,3,1,1,2,2,1.1336,1.4368,0.8718,1.1026,0.6,0.6,1.0,1.2,6,5,1607.28,1491.08,116.19,8,17,0,1,0,2,1,0,0,1,1,1,0,2,0.3877,1.3043,0.1053,0.7368,8,6,554,39,-168,-9,D
jssVG3fM,2019,2019-03-08 20:30:00+00:00,Zamora,Atl. Venezuela,2,1,2,1,2,2,1.5572,1.0852,1.0614,1.3935,0.8,1.0,1.0,1.4,7,5,1680.8,1520.93,159.86,2,12,0,1,0,2,0,2,0,2,9,2,4,15,0.6208,1.9208,0.2174,0.9565,6,5,481,277,227,-92,D
G4bOcOmp,2019,2019-03-09 20:00:00+00:00,Aragua,Mineros,1,3,1,3,1,1,1.1118,1.2375,1.3785,1.1876,0.6,0.6,1.4,1.4,6,10,1510.55,1699.48,-188.93,13,1,1,0,0,4,1,0,0,1,12,11,10,33,0.412,1.26,0.2451,1.0033,5,6,501,613,-63,117,H
fecSdr3j,2019,2019-03-10 19:00:00+00:00,Llaneros,Carabobo,1,2,2,4,0,1,1.0924,1.4818,1.1944,1.1734,2.0,2.6,1.8,1.0,5,12,1459.76,1605.94,-146.18,25,8,0,0,1,0,4,0,0,4,3,7,5,15,0.404,1.3444,0.2133,1.0804,7,7,303,571,-118,12,A
4QvJJ5A3,2019,2019-03-10 20:00:00+00:00,Trujillanos,Estudiantes M.,1,1,3,1,3,1,1.1776,1.2007,1.1333,1.436,0.8,1.4,0.8,0.8,4,6,1548.34,1598.43,-50.1,11,9,0,0,3,0,0,2,0,3,15,15,7,37,0.4574,1.4078,0.1727,0.964,7,6,563,555,-13,-168,A
CjrRHquG,2019,2019-03-10 20:00:00+00:00,Puerto Cabello,Monagas,1,3,1,2,1,2,0.875,1.1,1.1977,1.312,1.0,1.0,1.0,0.6,6,7,1499.93,1627.54,-127.62,14,5,0,1,0,2,0,0,1,0,1,1,0,2,0.3,1.0,0.1938,0.9651,6,6,40,516,-9,-59,H
M1kEKoec,2019,2019-03-10 20:00:00+00:00,Dep. Táchira,Dep. Anzoátegui,1,1,3,0,2,3,1.4535,1.0392,1.3675,1.0883,0.6,1.0,0.4,1.4,4,2,1614.15,1466.81,147.33,8,21,0,0,1,0,0,1,0,1,11,7,5,23,0.5948,1.8301,0.2952,1.0333,7,8,613,419,254,117,H
rBjALRui,2019,2019-03-10 20:00:00+00:00,La Guaira,Portuguesa,3,0,2,1,2,2,1.2331,1.0921,1.0132,1.4191,1.6,1.0,1.2,1.0,9,5,1618.15,1460.22,157.92,7,24,0,0,1,0,0,1,0,2,3,3,5,11,0.4811,1.3622,0.1325,0.8675,8,7,369,303,52,-123,H
WhbSFN9S,2019,2019-03-10 20:05:00+00:00,Zulia,Caracas,3,1,1,2,1,2,1.2947,1.3342,1.5684,0.8873,1.0,0.8,1.2,0.8,10,7,1550.81,1635.55,-84.74,10,4,0,0,1,0,1,0,0,1,8,13,2,23,0.4817,1.5079,0.4258,1.3387,6,7,380,621,-15,423,D
ANLe24uT,2019,2019-03-11 20:00:00+00:00,Metropolitanos,AC Lala FC,3,1,1,0,3,2,0.9225,1.4729,0.5,1.6667,1.4,1.0,0.6,1.0,10,3,1472.45,1467.4,5.05,18,20,1,0,0,1,0,1,0,1,0,0,0,0,0.2812,0.8906,0.0,0.0,7,8,129,6,-71,-7,H
xf3tNvHe,2019,2019-03-19 20:00:00+00:00,Metropolitanos,La Guaira,4,0,1,4,0,1,0.9462,1.4615,1.2351,1.0892,2.0,0.8,1.8,0.6,12,12,1483.76,1624.06,-140.3,18,5,2,0,0,2,1,0,0,1,1,5,1,7,0.2923,0.9385,0.3098,1.1033,8,9,130,370,-67,54,D
Gp2pMbW1,2019,2019-03-20 19:00:00+00:00,Trujillanos,Mineros,0,1,4,2,1,2,1.1755,1.2004,1.3762,1.1889,0.4,1.4,1.0,1.6,1,7,1530.05,1679.47,-149.41,13,1,0,0,4,0,0,0,1,0,12,17,12,41,0.4558,1.4028,0.2443,1.0,9,10,564,614,-14,115,A
tS9XO0nq,2019,2019-03-20 19:00:00+00:00,Llaneros,AC Lala FC,1,2,2,0,2,3,1.0921,1.4836,0.4286,2.0,2.2,2.4,0.6,1.8,5,2,1445.88,1456.1,-10.22,26,23,0,0,2,0,0,0,1,0,0,0,0,0,0.4013,1.3421,0.0,0.0,10,8,304,7,-119,-11,A
QFqyqMwF,2019,2019-03-20 20:00:00+00:00,Lara,Portuguesa,2,2,1,1,1,3,1.3364,1.0882,1.0099,1.4211,1.2,0.4,1.0,1.2,8,4,1645.38,1454.31,191.06,3,24,0,1,0,2,0,0,1,0,9,3,3,15,0.5324,1.5972,0.1316,0.8618,17,10,431,304,107,-125,D
bscrs08R,2019,2019-03-20 20:00:00+00:00,Zamora,Carabobo,2,2,1,5,0,0,1.5602,1.0892,1.1958,1.1731,1.4,1.0,2.0,0.8,8,15,1670.65,1619.83,50.83,2,7,0,2,0,3,5,0,0,5,12,7,6,25,0.6183,1.9253,0.216,1.0836,11,10,482,572,227,13,H
46rurtgL,2019,2019-03-20 20:30:00+00:00,Puerto Cabello,Dep. Anzoátegui,2,2,1,0,1,4,0.9512,1.0732,1.3643,1.0929,1.6,0.8,0.4,2.0,8,1,1517.2,1460.6,56.59,13,23,1,0,0,3,0,0,1,0,0,1,1,2,0.3333,1.1429,0.2938,1.0284,10,10,41,420,-5,114,A
UmjSpr92,2019,2019-03-20 21:00:00+00:00,Aragua,Atl. Venezuela,2,3,0,0,3,2,1.1135,1.2351,1.0683,1.3993,0.8,0.2,1.0,1.6,9,3,1530.55,1531.08,-0.52,12,11,2,0,0,5,0,3,0,3,7,4,6,17,0.4143,1.2629,0.2158,0.9712,11,12,502,278,-61,-92,A
rifWq2O8,2019,2019-03-20 21:00:00+00:00,Caracas,Estudiantes M.,1,2,2,2,2,1,1.5659,0.8859,1.1331,1.4335,0.6,0.8,0.8,0.6,5,8,1636.25,1616.72,19.54,3,7,0,1,0,2,1,0,0,4,21,8,10,39,0.6174,1.7974,0.1756,0.9642,10,10,622,556,423,-167,H
KI8yOK1k,2019,2019-03-20 23:00:00+00:00,Dep. Táchira,Estudiantes Caracas,2,1,2,2,1,2,1.456,1.0375,0.8969,1.6082,1.2,0.8,1.0,1.4,7,7,1620.36,1492.81,127.55,6,17,1,0,0,1,1,0,0,1,4,1,0,5,0.5961,1.8339,0.1837,0.7143,10,17,614,97,257,-69,H
rFYEyvWl,2019,2019-03-23 19:30:00+00:00,Dep. Anzoátegui,Trujillanos,1,1,3,0,0,5,1.3682,1.0926,1.1735,1.2035,1.0,2.0,0.2,1.8,4,0,1483.36,1516.31,-32.95,19,12,1,0,0,1,0,0,5,0,7,7,7,21,0.5646,1.7033,0.2064,0.9466,2,3,421,565,116,-17,A
0jqAxKGr,2019,2019-03-23 20:00:00+00:00,AC Lala FC,Lara,1,2,2,2,2,1,0.625,1.875,1.3356,1.088,0.6,1.4,1.2,0.4,5,8,1476.14,1634.42,-158.28,19,4,1,0,0,1,0,2,0,3,0,0,0,0,0.0,1.0,0.2977,1.0744,3,3,8,432,-10,107,A
lApovXim,2019,2019-03-23 20:00:00+00:00,Carabobo,Dep. Táchira,4,0,1,2,1,2,1.1937,1.1728,1.4585,1.039,1.6,0.8,1.4,1.0,12,7,1610.37,1627.16,-16.79,7,5,0,0,1,0,2,0,0,2,6,20,15,41,0.4351,1.3088,0.3062,1.0782,3,2,573,615,12,258,H
dIxJzboe,2019,2019-03-23 20:15:00+00:00,Portuguesa,Zamora,1,2,2,2,2,1,1.0098,1.4197,1.559,1.087,1.0,1.0,1.4,1.0,5,8,1465.27,1680.11,-214.85,21,2,0,1,0,1,1,0,0,4,3,13,3,19,0.3553,1.1579,0.3402,1.195,3,3,305,483,-125,228,A
UVzRYyG7,2019,2019-03-24 19:00:00+00:00,Estudiantes Caracas,Aragua,2,1,2,2,2,1,0.9082,1.6224,1.1113,1.2386,1.4,1.8,0.8,0.8,7,8,1486.01,1510.1,-24.09,17,13,0,0,1,0,0,0,1,0,0,1,4,5,0.2917,1.0833,0.2151,0.9641,3,3,98,503,-70,-64,A
juxNZH01,2019,2019-03-24 19:30:00+00:00,Atl. Venezuela,Puerto Cabello,1,3,1,2,1,2,1.0753,1.3943,0.9524,1.119,1.6,1.2,1.6,1.2,6,7,1551.54,1494.44,57.1,10,15,1,0,0,4,0,0,1,0,2,0,0,2,0.3525,1.1655,0.1,0.75,3,3,279,42,-89,-7,D
6mK9cLh8,2019,2019-03-24 20:00:00+00:00,Mineros,Zulia,3,0,2,2,2,1,1.3789,1.187,1.2913,1.3307,1.0,1.0,0.8,0.8,9,8,1693.21,1550.11,143.1,1,10,1,0,0,1,0,1,0,1,7,7,7,21,0.5505,1.7524,0.2222,1.0794,4,13,615,381,118,-15,D
pvJDdu8E,2019,2019-03-24 20:00:00+00:00,La Guaira,Llaneros,3,1,1,1,1,3,1.2318,1.0863,1.0918,1.4852,1.6,0.6,1.8,2.2,10,4,1622.21,1425.83,196.38,6,29,0,1,0,2,0,0,3,0,6,3,4,13,0.4839,1.3656,0.1184,0.8421,5,4,371,305,54,-120,H
xzssuDxs,2019,2019-03-24 20:00:00+00:00,Estudiantes M.,Metropolitanos,2,2,1,3,1,1,1.1311,1.4327,0.9389,1.4504,0.8,0.6,1.6,0.6,8,10,1606.01,1485.6,120.41,9,17,0,0,1,0,0,1,0,3,3,3,1,7,0.3863,1.3032,0.1846,0.9538,3,5,557,131,-168,-67,H
WYZkwi7g,2019,2019-03-24 21:00:00+00:00,Monagas,Caracas,1,1,3,2,2,1,1.1954,1.3172,1.565,0.8844,0.4,1.4,0.6,0.4,4,8,1610.27,1646.96,-36.68,9,4,0,0,2,0,1,0,0,3,5,28,9,42,0.4419,1.4302,0.4244,1.3344,14,4,517,623,-63,424,D
OnN5TtvS,2019,2019-03-27 19:30:00+00:00,Monagas,Trujillanos,1,2,2,1,0,4,1.195,1.3166,1.1767,1.2032,0.6,1.2,0.8,1.6,5,3,1607.39,1535.36,72.02,9,12,0,1,0,1,1,0,0,1,11,12,13,36,0.4402,1.4286,0.2092,0.9539,2,4,518,566,-63,-15,H
GKKyInzh,2019,2019-03-27 20:00:00+00:00,Zamora,Llaneros,3,2,0,0,1,4,1.5579,1.0847,1.0948,1.4967,1.6,0.6,1.6,2.8,11,1,1691.01,1420.91,270.1,1,29,2,0,0,5,0,0,4,0,8,2,7,17,0.6198,1.9215,0.1176,0.8497,3,3,484,306,229,-123,H
AuNHijMn,2019,2019-03-30 14:00:00+00:00,Zamora,AC Lala FC,3,2,0,1,1,3,1.5608,1.0825,0.7778,2.0,1.6,0.6,1.0,2.0,11,4,1694.41,1462.8,231.61,1,22,3,0,0,6,0,0,1,0,0,0,0,0,0.6214,1.9259,0.2,0.4,2,6,485,9,232,-11,D
